,Unnamed: 0,posted,post title,number bedrooms,sqft,URL,price,Latitude,Longitude,Zipcode
2749,2749,2021-10-13 14:44,"Lovely Studio, 1 bath * Charming community! * Near USC! * CALL TODAY!",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-lovely-studio-bath-charming/7393715974.html,1395,34.032812,-118.287508,90007
2750,2750,2021-10-13 14:44,Luxury at a Great Location! Move in Special!,2.0,1150.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-luxury-at-great-location/7393728527.html,2920,34.0585,-118.3012,90005
2751,2751,2021-10-13 14:44,Fall in Love w/ Your New Home - DTLA Views Included!~,1.0,715.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fall-in-love-your-new-home/7393728485.html,2481,34.054925,-118.268564,90017
2752,2752,2021-10-13 14:44,TROPICAL(love pets) GARDENS IN ATWATER($500 DEPOSIT)*ACCEPT SECTION 8*,1.0,700.0,https://losangeles.craigslist.org/lac/apa/d/tropicallove-pets-gardens-in-atwater500/7390864760.html,1895,34.1121,-118.2594,90039
2753,2753,2021-10-13 14:44,BEACHWOOD arms**PETS OK*LOS FELIZ  HOLLYWOOD,2.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beachwood-armspets-oklos/7383289321.html,2795,34.104,-118.2925,90027
2754,2754,2021-10-13 14:44,Spectacular Remodeled 1 bedroom/1 bath with Parking!,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spectacular-remodeled/7393728276.html,1995,34.1156,-118.3305,90068
2755,2755,2021-10-13 14:42,DOWNTOWN CORNER STUDIO W/AC & HARDWOOD FLOORS,,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-downtown-corner-studio-ac/7393718371.html,1375,34.053227,-118.26714,90017
2756,2756,2021-10-13 14:42,"Open floor plan, Modern Kitchen, Pool and Spa, 24 Hour Gym",2.0,916.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-open-floor-plan-modern/7393727601.html,3150,34.098559,-118.34791,90046
2757,2757,2021-10-13 14:42,Studio in DTLA ** Stainless Steel Appliances ** Gym ** Must See!,,735.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-dtla-stainless/7393727479.html,2275,34.043812,-118.261707,90015
2758,2758,2021-10-13 14:41,"Dishwasher, Cable Ready, On Site Laundry, Heated Pool, Carpeting",1.0,702.0,https://losangeles.craigslist.org/lac/apa/d/glendale-dishwasher-cable-ready-on-site/7393727171.html,2407,34.15484,-118.248008,91202
2759,2759,2021-10-13 14:40,Awesome unit; affordable price!  PETS OK,1.0,,https://losangeles.craigslist.org/lac/apa/d/panorama-city-awesome-unit-affordable/7393712730.html,1650,34.223501,-118.453616,91402
2760,2760,2021-10-13 15:38,"Stainless-Steel Appliances, Floor to Ceiling Glass Windows, Dog Park",2.0,1007.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-appliances/7393737940.html,3427,34.083828,-118.360519,90046
2761,2761,2021-10-13 15:38,"1 Bedroom x 1 Bathroom / Juliet Balcony /$1,000 Look &Lease Special",1.0,778.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-1-bathroom-juliet/7393746629.html,3620,34.045212,-118.256907,90015
2762,2762,2021-10-13 15:37,"Large Picture Windows, Automatic Dishwasher, Fax and Copy Room",2.0,1334.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-picture-windows/7393741433.html,3527,34.053617,-118.261687,90017
2763,2763,2021-10-13 15:36,"Upgraded 1 Bedroom 1 BA in Eagle Rock, Stainless Steel Appliances",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-upgraded-bedroom-ba-in/7391821668.html,2200,34.134967,-118.210946,90041
2764,2764,2021-10-13 15:36,"UPGRADED 2 Bedroom in Windsor Hills Adjacent W/ Plank Floors, Call Us",2.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-upgraded-bedroom-in-windsor/7391943251.html,2250,34.015212,-118.347009,90008
2765,2765,2021-10-13 15:35,"Crown Molding, ATM Machines, Breakfast Bar",1.0,698.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-crown-molding-atm-machines/7388199911.html,2116,34.062221,-118.246552,90012
2766,2766,2021-10-13 15:33,2 Bedroom 2 Bath in Larchmont Village ADJ + Virtual Tour + Central A/C,2.0,1174.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-bath-in-larchmont/7391821225.html,2600,34.085529,-118.33121,90038
2767,2767,2021-10-13 15:33,"2 Bedroom in Hollywood W/ 1 Month Free, Rooftop Deck, Luxurious Lobby",2.0,987.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-hollywood-1/7391945884.html,3195,34.100368,-118.317695,90028
2768,2768,2021-10-13 15:32,1+1.5 in West Hollywood | Dedicated Wine And Beverage Refrigerator,1.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-115-in-west-hollywood/7382347814.html,4495,34.096888,-118.366302,90046
2769,2769,2021-10-13 15:32,"Private Balconies and Patios with Furniture, Dishwasher, Refrigerator",1.0,1218.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-private-balconies-and/7393715111.html,3708,34.040567,-118.257731,90015
2770,2770,2021-10-13 15:32,"Swimming Pool & Spa, Gas F/P, Remodeled Junior 1+1 in DTLA/Koreatown",1.0,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-swimming-pool-spa-gas-p/7391745774.html,2050,34.068555,-118.303008,90020
2771,2771,2021-10-13 15:32,"Parking, Sundeck, Brand New, SS Appliances, STUDIO Near Downtown LA",,534.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-parking-sundeck-brand-new/7391944516.html,2598,34.067417,-118.295495,90020
2772,2772,2021-10-13 15:31,Newer 2 Bedroom in Korea Town Adj. Near Echo Park | 1 Month Free OAC,2.0,992.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newer-bedroom-in-korea-town/7389669526.html,2550,34.063411,-118.275408,90057
2773,2773,2021-10-13 15:30,"UPDATED 1 Bedroom in Highland Park, Washer and Dryer, Pet-Friendly",1.0,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-updated-bedroom-in-highland/7390157111.html,2045,34.110908,-118.192405,90042
2774,2774,2021-10-13 15:30,Quartz Counters + Small Building + 1 Bedroom 1 Bath in Hollywood,1.0,800.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-quartz-counters-small/7391943771.html,1995,34.088009,-118.322913,90038
2775,2775,2021-10-13 15:28,DOWNTOWN  1 BEDROOM,1.0,475.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-downtown-bedroom/7385142326.html,1750,34.0443,-118.2509,90014
2776,2776,2021-10-13 15:26,Ready for immediate move in! ~ Charming Unit ~ Call for more info!,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ready-for-immediate-move-in/7393747079.html,1675,33.961801,-118.265194,90003
2777,2777,2021-10-13 15:26,"Disposal, Microwave, Laundry Facilities, top floor",2.0,890.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-disposal-microwave-laundry/7393741735.html,2525,34.080492,-118.305909,90004
2778,2778,2021-10-13 15:26,"Fax and Copy Room, Den/Study, Closet Organizers",2.0,944.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fax-and-copy-room-den-study/7393717436.html,3089,34.053617,-118.261687,90017
2779,2779,2021-10-13 15:25,6 Weeks Free! Modern 2bd/2ba Upper Unit (154),2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-weeks-free-modern-2bd-2ba/7392607707.html,2295,34.073802,-118.284343,90004
2780,2780,2021-10-13 15:25,Adorable Apartment ~ 2 beds - 2 baths ~ Lots of natural light ~,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-adorable-apartment-beds/7393741068.html,2795,34.058934,-118.320762,90005
2781,2781,2021-10-13 15:23,+-+-+-+-+- FULLY FURNISHED PRIVATE ROOMS ! +-+-+-+-+-,4.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fully-furnished-private/7384598830.html,1600,34.029,-118.3152,90018
2782,2782,2021-10-13 15:23,STUDENT HOUSING BY U.S.C. CAMPUS. MANY ROOMS ARE AVAILABLE!,4.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-student-housing-by-usc/7386990704.html,1250,34.029,-118.3152,90018
2783,2783,2021-10-13 15:23,RENOVATED ONE BED - GAS AND ELECTRIC INCLUDED,1.0,695.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-one-bed-gas-and/7393745665.html,1595,34.1005,-118.3254,90028
2784,2784,2021-10-13 15:22,"Stainless Steel Sink with Pull-out Faucet, Central Air/Heating, Pantry",1.0,730.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-sink-with/7388789379.html,2536,34.040567,-118.257731,90015
2785,2785,2021-10-13 15:22,"Automatic Dishwasher, Den/Study, Fax and Copy Room",1.0,647.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-automatic-dishwasher-den/7392805998.html,2220,34.053617,-118.261687,90017
2786,2786,2021-10-13 15:22,Amazing 2 Bedroom on Amenities Level,2.0,941.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-bedroom-on/7385222094.html,3500,34.0448,-118.2434,90011
2787,2787,2021-10-13 15:21,"How To Live Better at the Visconti call now , free parking",2.0,979.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-how-to-live-better-at-the/7388128625.html,2805,34.057093,-118.258391,90017
2788,2788,2021-10-13 15:18,"Barbecue/ Picnic Area, Private Balconies/Patios, Clubhouse",2.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-barbecue-picnic-area/7391934077.html,2585,34.066993,-118.244291,90012
2789,2789,2021-10-13 15:18,Love where you live! Rancho Los Feliz,,425.0,https://losangeles.craigslist.org/lac/apa/d/glendale-love-where-you-live-rancho-los/7393743523.html,2019,34.123444,-118.268708,90039
2790,2790,2021-10-13 15:15,"Airy Interiors with Nine Foot Ceilings, Built-In Microwave, Clubhouse",,468.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-airy-interiors-with-nine/7386823268.html,2010,34.050642,-118.264187,90017
2791,2791,2021-10-13 15:15,"Patio/Balcony, Fire Pit Area, Recycling",1.0,704.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-patio-balcony-fire-pit-area/7390964548.html,2615,34.064986,-118.302908,90020
2792,2792,2021-10-13 15:14,"Selling your Property? House, Commercial, Business, Land, Condo,",3.0,,https://losangeles.craigslist.org/lac/apa/d/encino-selling-your-property-house/7380955812.html,3,34.1655,-118.5175,91316
2793,2793,2021-10-13 15:14,A home you have been looking for! Stop by today!,2.0,984.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-home-you-have-been-looking/7393715264.html,3051,34.060894,-118.24939,90012
2794,2794,2021-10-13 15:14,"Large 1x1 w/ Large Closet, Nest A/C, W/D in Unit",1.0,882.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-1x1-large-closet-nest/7393736334.html,2436,34.062007,-118.291595,
2795,2795,2021-10-13 15:13,Cute 1 BR,1.0,445.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-cute-br/7390707353.html,1250,34.070535,-118.295531,90004
2796,2796,2021-10-13 15:13,La Chandelle Apts...Gorgeous Newly Remodeled Studio..Hardwood Floors!,,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-la-chandelle-aptsgorgeous/7390077188.html,1450,34.065069,-118.312933,90020
2797,2797,2021-10-13 15:13,"Fantastic Ambiance * Charming  Unit with central air & heat, call now!",1.0,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fantastic-ambiance-charming/7393741476.html,2398,34.098706,-118.350149,90046
2798,2798,2021-10-13 15:13,Pre-Lease! Great Location! Roof Top Amenities! Renovated 2x2,2.0,1041.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pre-lease-great-location/7393741380.html,3267,34.103596,-118.346057,90046
2799,2799,2021-10-13 15:13,Graceful apartment in koreatown !,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-graceful-apartment-in/7393741335.html,1595,34.059244,-118.293709,90005
2800,2800,2021-10-13 15:10,Prime K-Town-Bachelor! ALL UTILITIES INCLUDED!!ID#7,,380.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-prime-town-bachelor-all/7391501328.html,1225,34.05902,-118.299901,90005
2801,2801,2021-10-13 15:10,Beautiful 1bed/ 1ba!,1.0,688.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-1bed-1ba/7391426057.html,1650,34.0585,-118.3012,90005
2802,2802,2021-10-13 15:09,Put some spice in your life in our koreatown 1Bdrm !,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-put-some-spice-in-your-life/7393739558.html,1595,34.059031,-118.295511,90005
2803,2803,2021-10-13 15:09,Small Studio at Westland @ Ktown!,,443.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-small-studio-at-westland/7387348593.html,1375,34.0585,-118.3012,90005
2804,2804,2021-10-13 15:07,Gorgeous 3bd/3.5ba with SS App+Parking+W/D in Silverlake (2227),3.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-gorgeous-3bd-35ba-with-ss/7393738659.html,3942,34.07741,-118.267708,90026
2805,2805,2021-10-13 15:06,Beautiful studio in Hollywood Hills,,520.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-studio-in/7393738192.html,1375,34.105894,-118.318209,90068
2806,2806,2021-10-13 15:06,Deal of the Day!! Tour Today!!,1.0,729.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-deal-of-the-day-tour-today/7393720461.html,2632,34.0434,-118.2716,90015
2807,2807,2021-10-13 15:06,one Bath**Luxury Bldg for 55+**SECTION 8 WELCOME,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bathluxury-bldg-for/7393719843.html,1695,34.124728,-118.220518,90041
2808,2808,2021-10-13 15:05,Amazing newly remodeled apartment in koreatown !,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-newly-remodeled/7393738055.html,1595,34.05896,-118.292336,90005
2809,2809,2021-10-13 15:05,Stunning 1 Bd Apply Now!!,1.0,731.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stunning-bd-apply-now/7393685287.html,2522,34.06221,-118.35061,90036
2810,2810,2021-10-13 15:05,"Granite countertops, wood floors, central air,",1.0,750.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-granite-countertops-wood/7393734759.html,1695,34.093025,-118.33541,90038
2811,2811,2021-10-13 15:03,"Sand Volleyball Court, Berber Carpeting, Den/Study",2.0,943.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-sand-volleyball-court/7386898894.html,2880,34.062221,-118.246552,90012
2812,2812,2021-10-13 15:03,"Wood floors , central air, upper unit with high ceilings, parking",1.0,750.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-wood-floors-central-air/7393736783.html,1695,34.093025,-118.33541,90038
2813,2813,2021-10-13 15:02,Gorgeous 1B/1B at Avant Apartments!,1.0,708.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-gorgeous-1b-1b-at-avant/7393732469.html,2518,34.039129,-118.268995,90015
2814,2814,2021-10-13 15:01,"Disposal, Laundry Facilities, Covered Parking (1 spot)",2.0,890.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-disposal-laundry-facilities/7393717792.html,2525,34.080492,-118.305909,90004
2815,2815,2021-10-13 15:01,Move in Today & We Pay YOU $1000-OPEN HOUSE TODAY,1.0,789.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-move-in-today-we-pay-you/7393731295.html,1922,34.043312,-118.250407,90014
2816,2816,2021-10-13 15:01,"Bright upper unit with high ceilings, central air, wood floors",1.0,7500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bright-upper-unit-with-high/7393736018.html,1695,34.093025,-118.33541,90038
2817,2817,2021-10-13 15:00,NEWLY REMODLED STUDIO! ALL UTILITIES INCLUDED!!!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newly-remodled-studio-all/7393735542.html,1475,34.097392,-118.33121,90028
2818,2818,2021-10-13 14:59,2 Bedroom 2 BA in Miracle Mile +SS Appliances +Off Leash Dog Park,2.0,950.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-ba-in-miracle-mile/7393731448.html,3295,34.06481,-118.35321,90036
2819,2819,2021-10-13 14:59,"VMX Rope Climber, 24-Hour Doorman, Large Picture Windows",2.0,940.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-vmx-rope-climber-24-hour/7393680853.html,2951,34.060894,-118.24939,90012
2820,2820,2021-10-13 14:58,Amazing Studio with tiled floors * Perfectly Priced! * Great location!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-studio-with-tiled/7393734889.html,1125,34.07011,-118.296708,90004
2821,2821,2021-10-13 14:58,Beautiful & Modern 2 Bedroom Apartments in Koreatown!,2.0,842.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-modern-bedroom/7393734773.html,3685,34.06041,-118.305407,90005
2822,2822,2021-10-13 14:58,Fabulous Apartment In Koreatown !,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fabulous-apartment-in/7393734602.html,1595,34.059031,-118.294052,90005
2823,2823,2021-10-13 14:57,"LIVE/WORK LOFT SPACE, GREAT LOCATION!! ~WON'T LAST~ (BL303)",1.0,1340.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-live-work-loft-space-great/7393734178.html,3200,34.037028,-118.232436,90021
2824,2824,2021-10-13 14:56,"WON'T LAST!! WORK LOFT SPACE, GREAT LOCATION (SF303)",1.0,1260.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-wont-last-work-loft-space/7393734026.html,3050,34.0333,-118.2447,90021
2825,2825,2021-10-13 14:56,"WON'T LAST!! LIVE/WORK LOFT SPACE, GREAT LOCATION (SF205)",1.0,855.0,https://losangeles.craigslist.org/lac/apa/d/wont-last-live-work-loft-space-great/7393733938.html,2350,34.0333,-118.2447,90021
2826,2826,2021-10-13 14:56,Luxury Bldg for Ages 55+ / Pool & Jacuzzi / Section 8 Welcome!,2.0,,https://losangeles.craigslist.org/lac/apa/d/glendale-luxury-bldg-for-ages-55-pool/7393730750.html,1995,34.124728,-118.220518,90041
2827,2827,2021-10-13 14:55,"Storage pantry in select apartments, Wireless internet access",1.0,965.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-storage-pantry-in-select/7393733395.html,3375,34.100433,-118.34496,90028
2828,2828,2021-10-13 14:55,"2 ba Beautifully remodeled/ GRANITE, Central AC / Pets OK / FREE RENT",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ba-beautifully-remodeled/7384623681.html,2695,34.06551,-118.311709,90020
2829,2829,2021-10-13 14:55,"2 ba / Beautifully remodeled/ GRANITE, Central AC & Balcony/FREE RENT!",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ba-beautifully-remodeled/7383633425.html,2695,34.06551,-118.311709,90020
2830,2830,2021-10-13 14:54,Pet Friendly! Amazing Architecture / NY Style Bldg / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pet-friendly-amazing/7383642367.html,1395,34.051635,-118.270383,90017
2831,2831,2021-10-13 14:54,Pet Friendly! Amazing Architecture / NY Style Bldg / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pet-friendly-amazing/7383626964.html,1395,34.051635,-118.270383,90017
2832,2832,2021-10-13 14:54,Studio in a DTLA Artsy Building ALL Utilities included! Pets OK,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-dtla-artsy/7392671128.html,1195,34.055667,-118.260957,90017
2833,2833,2021-10-13 14:53,AMAZING SPECIAL! Remodeled Studio / =^.^= Pets Welcome! Open House!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-special-remodeled/7386282990.html,1195,34.0493,-118.2917,90006
2834,2834,2021-10-13 14:52,Luxury Bldg for Ages 55+ / Pool & Jacuzzi / Section 8 Welcome!,2.0,,https://losangeles.craigslist.org/lac/apa/d/glendale-luxury-bldg-for-ages-55-pool/7392621421.html,1995,34.124728,-118.220518,90041
2835,2835,2021-10-13 14:52,"Two Outdoor Pools, Newly Renovated Units, Carpeting",1.0,784.0,https://losangeles.craigslist.org/lac/apa/d/glendale-two-outdoor-pools-newly/7393727504.html,2275,34.160207,-118.252049,91207
2836,2836,2021-10-13 14:52,Amazing Vintage Building / Gorgeous architecture / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-vintage-building/7392798160.html,1450,34.067969,-118.276806,90057
2837,2837,2021-10-13 14:51,Amazing Vintage Building / Gorgeous architecture / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-vintage-building/7392797941.html,1450,34.067969,-118.276806,90057
2838,2838,2021-10-13 14:51,Beautiful and upscale apartment in koreatown !,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-and-upscale/7393731848.html,1595,34.059386,-118.295082,90005
2839,2839,2021-10-13 14:51,Vintage building w amazing architecture! ONE MONTH FREE RENT! Pets OK,3.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-vintage-building-amazing/7389963023.html,2475,34.062611,-118.281508,90057
2840,2840,2021-10-13 14:51,Patio/Balcony -Upgraded Plank Floors -1 Bedroom 1 Bath in Miracle Mile,1.0,800.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-patio-balcony-upgraded/7391019429.html,2425,34.06481,-118.35321,90036
2841,2841,2021-10-13 14:51,Amazing Vintage Building / Gorgeous architecture / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-vintage-building/7393731623.html,1450,34.067969,-118.276806,90057
2842,2842,2021-10-13 14:51,Walk to Hollywood & Western Metro! GREAT LOCATION! Must See!,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-walk-to-hollywood-western/7384619369.html,1700,34.101618,-118.31114,90028
2843,2843,2021-10-13 14:51,Central HOLLYWOOD location! Must See! Remodeled and ready for YOU!,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-central-hollywood-location/7388165964.html,1700,34.101618,-118.31114,90028
2844,2844,2021-10-13 14:51,"OPEN HOUSE TODAY! Newer Bldg / Central AC, Granite & Balcony!",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-open-house-today-newer-bldg/7389962150.html,1595,34.122974,-118.222937,90041
2845,2845,2021-10-13 14:50,Walk to Hollywood & Western Metro! GREAT LOCATION! Must See!,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-walk-to-hollywood-western/7384462987.html,1700,34.101618,-118.31114,90028
2846,2846,2021-10-13 14:50,Furnished / All Utilities + Internet Included / Beautifully Decorated,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-furnished-all-utilities/7386869949.html,1950,34.101618,-118.31114,90028
2847,2847,2021-10-13 14:50,"Full Kitchen, Gated,  Vinyl Plank Floors, Studio in Hollywood",,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-full-kitchen-gated-vinyl/7391465977.html,1425,34.102073,-118.33511,90028
2848,2848,2021-10-13 14:50,Lease this beautiful downtown studio today & save!,1.0,629.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-lease-this-beautiful/7393731340.html,2980,34.0434,-118.2716,90015
2849,2849,2021-10-13 14:50,Walk to Hollywood & Western Metro! GREAT LOCATION! Must See!,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-walk-to-hollywood-western/7386869731.html,1700,34.101618,-118.31114,90028
2850,2850,2021-10-13 14:50,Luxury Bldg for Ages 55+ / Pool & Jacuzzi / Section 8 Welcome!,2.0,,https://losangeles.craigslist.org/lac/apa/d/glendale-luxury-bldg-for-ages-55-pool/7390921549.html,1995,34.124728,-118.220518,90041
2851,2851,2021-10-13 14:50,"DOWNTOWN STUDIO W/ EXPOSED BRICK, AC & HARDWOOD FLOORS",,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-downtown-studio-exposed/7393719838.html,1399,34.053227,-118.26714,90017
2852,2852,2021-10-13 14:49,Full Kitchen | Vinyl Plank Floors | Cat Friendly | Studio in Hollywood,,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-full-kitchen-vinyl-plank/7393731006.html,1399,34.101508,-118.33511,90028
2853,2853,2021-10-13 14:49,"Two Pilates Stations, 24-Hour Doorman, Granite Countertops",2.0,946.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-two-pilates-stations-24/7393718039.html,2750,34.062221,-118.246552,90012
2854,2854,2021-10-13 14:48,ONE MONTH FREE!!! / Gorgeous architecture / =^.^= Pets Welcome!,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-month-free-gorgeous/7383951813.html,1783,34.062611,-118.281508,90057
2855,2855,2021-10-13 14:48,"Stainless Steel Sink with Pull-out Faucet, Dishwasher, Refrigerator",1.0,1218.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-sink-with/7386866597.html,3708,34.040567,-118.257731,90015
2856,2856,2021-10-13 14:48,"Bright & Clean Bachelor/ SEE PHOTOS! Pets Welcome, ONE MONTH FREE!",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bright-clean-bachelor-see/7389609737.html,1306,34.062611,-118.281508,90057
2857,2857,2021-10-13 14:48,Walkers Paradise! Newer Bldg in K-Town / ONE MONTH FREE RENT,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-walkers-paradise-newer-bldg/7383583086.html,1719,34.059484,-118.294208,90005
2858,2858,2021-10-13 14:48,2 ba Walkers Paradise! Newer Bldg in K-Town / ONE MONTH FREE RENT,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ba-walkers-paradise-newer/7393730392.html,2521,34.059484,-118.294208,90005
2859,2859,2021-10-13 14:48,"Always fresh, forever original! Call today!",2.0,979.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-always-fresh-forever/7391906911.html,2643,34.057093,-118.258391,90017
2860,2860,2021-10-13 14:48,Spooktacular deals and pricing!,2.0,979.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spooktacular-deals-and/7393715353.html,2643,34.057093,-118.258391,90017
2861,2861,2021-10-13 14:48,Blocks from Netflix / Remodeled Kitchen/Fridge & Dishwasher /FREE RENT,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-blocks-from-netflix/7388170037.html,1845,34.09935,-118.318213,90028
2862,2862,2021-10-13 14:48,"POOL! One Month FREE RENT!  Dishwasher, Microwave,  Fridge & GRANITE",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pool-one-month-free-rent/7386247740.html,1845,34.09935,-118.318213,90028
2863,2863,2021-10-13 14:48,Blocks from Netflix / Remodeled Kitchen w Fridge & Dishwasher / POOL,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-blocks-from-netflix/7387685209.html,1845,34.09935,-118.318213,90028
2864,2864,2021-10-13 14:48,"ONE MONTH FREE RENT!  Blocks to Netflix, Granite, Fridge / POOL",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-month-free-rent-blocks/7387217358.html,1845,34.09935,-118.318213,90028
2865,2865,2021-10-13 14:45,Library and 4 Centrally Located Laundry Facilities on Site,2.0,715.0,https://losangeles.craigslist.org/lac/apa/d/rowland-heights-library-and-centrally/7393675134.html,1849,33.98786,-117.898872,91748
